2026-02-12 14:19:17.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableAutomaticSearch" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 25, "Added" DATETIME NOT NULL)
2026-02-12 14:19:17.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0251235s
2026-02-12 14:19:17.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2026-02-12 14:19:17.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2026-02-12 14:19:17.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0258558s
2026-02-12 14:19:17.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationIndexerMapping
2026-02-12 14:19:17.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationIndexerMapping" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "AppId" INTEGER NOT NULL, "RemoteIndexerId" INTEGER NOT NULL)
2026-02-12 14:19:17.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0275852s
2026-02-12 14:19:17.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Applications
2026-02-12 14:19:17.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Applications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "SyncLevel" INTEGER NOT NULL, "Tags" TEXT)
2026-02-12 14:19:17.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0233641s
2026-02-12 14:19:17.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Applications (Name)
2026-02-12 14:19:17.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Applications_Name" ON "Applications" ("Name" ASC)
2026-02-12 14:19:17.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0307199s
2026-02-12 14:19:17.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2026-02-12 14:19:17.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2026-02-12 14:19:17.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0226544s
2026-02-12 14:19:17.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2026-02-12 14:19:17.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2026-02-12 14:19:17.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0209679s
2026-02-12 14:19:17.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2026-02-12 14:19:17.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2026-02-12 14:19:17.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0224314s
2026-02-12 14:19:17.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2026-02-12 14:19:17.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2026-02-12 14:19:17.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0220806s
2026-02-12 14:19:17.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2026-02-12 14:19:17.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2026-02-12 14:19:17.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0209569s
2026-02-12 14:19:17.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
2026-02-12 14:19:17.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Commands" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Body" TEXT NOT NULL, "Priority" INTEGER NOT NULL, "Status" INTEGER NOT NULL, "QueuedAt" DATETIME NOT NULL, "StartedAt" DATETIME, "EndedAt" DATETIME, "Duration" TEXT, "Exception" TEXT, "Trigger" INTEGER NOT NULL)
2026-02-12 14:19:17.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0207239s
2026-02-12 14:19:17.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable IndexerStatus
2026-02-12 14:19:17.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "IndexerStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME, "LastRssSyncReleaseInfo" TEXT, "Cookies" TEXT, "CookiesExpirationDate" DATETIME)
2026-02-12 14:19:17.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0207228s
2026-02-12 14:19:17.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex IndexerStatus (ProviderId)
2026-02-12 14:19:17.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_IndexerStatus_ProviderId" ON "IndexerStatus" ("ProviderId" ASC)
2026-02-12 14:19:17.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0183775s
2026-02-12 14:19:17.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable CustomFilters
2026-02-12 14:19:17.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "CustomFilters" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Type" TEXT NOT NULL, "Label" TEXT NOT NULL, "Filters" TEXT NOT NULL)
2026-02-12 14:19:17.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0190373s
2026-02-12 14:19:17.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2026-02-12 14:19:17.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2026-02-12 14:19:18.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0195526s
2026-02-12 14:19:18.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (1, '2026-02-12T17:19:18', 'InitialSetup')
2026-02-12 14:19:18.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2026-02-12 14:19:18.1|Info|FluentMigrator.Runner.MigrationRunner|1: InitialSetup migrated
2026-02-12 14:19:18.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1042058s
2026-02-12 14:19:18.1|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrating
2026-02-12 14:19:18.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2026-02-12 14:19:18.1|Info|ApplicationStatus|Starting migration of Main DB to 2
2026-02-12 14:19:18.1|Info|FluentMigrator.Runner.MigrationRunner|DeleteColumn Indexers EnableAutomaticSearch
2026-02-12 14:19:18.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL, "Added" DATETIME NOT NULL)
2026-02-12 14:19:18.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "Indexers_temp" ("Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "EnableInteractiveSearch", "Priority", "Added") SELECT "Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "EnableInteractiveSearch", "Priority", "Added" FROM "Indexers"
2026-02-12 14:19:18.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|DROP TABLE "Indexers"
2026-02-12 14:19:18.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers_temp" RENAME TO "Indexers"
2026-02-12 14:19:18.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2026-02-12 14:19:18.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0961473s
2026-02-12 14:19:18.3|Info|FluentMigrator.Runner.MigrationRunner|DeleteColumn Indexers EnableInteractiveSearch
2026-02-12 14:19:18.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "Priority" INTEGER NOT NULL, "Added" DATETIME NOT NULL)
2026-02-12 14:19:18.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "Indexers_temp" ("Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "Priority", "Added") SELECT "Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "Priority", "Added" FROM "Indexers"
2026-02-12 14:19:18.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|DROP TABLE "Indexers"
2026-02-12 14:19:18.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers_temp" RENAME TO "Indexers"
2026-02-12 14:19:18.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2026-02-12 14:19:18.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.096293s
2026-02-12 14:19:18.4|Info|FluentMigrator.Runner.MigrationRunner|RenameColumn Indexers EnableRss to Enable
2026-02-12 14:19:18.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "Enable" INTEGER, "Priority" INTEGER NOT NULL, "Added" DATETIME NOT NULL)
2026-02-12 14:19:18.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "Indexers_temp" ("Id", "Name", "Implementation", "Settings", "ConfigContract", "Enable", "Priority", "Added") SELECT "Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "Priority", "Added" FROM "Indexers"
2026-02-12 14:19:18.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|DROP TABLE "Indexers"
2026-02-12 14:19:18.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers_temp" RENAME TO "Indexers"
2026-02-12 14:19:18.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2026-02-12 14:19:18.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1284631s
2026-02-12 14:19:18.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationStatus
2026-02-12 14:19:18.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2026-02-12 14:19:18.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0208935s
2026-02-12 14:19:18.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ApplicationStatus (ProviderId)
2026-02-12 14:19:18.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ApplicationStatus_ProviderId" ON "ApplicationStatus" ("ProviderId" ASC)
2026-02-12 14:19:18.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0242105s
2026-02-12 14:19:18.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (2, '2026-02-12T17:19:18', 'ApplicationStatus')
2026-02-12 14:19:18.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2026-02-12 14:19:18.8|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrated
2026-02-12 14:19:18.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0992264s
2026-02-12 14:19:18.8|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrating
2026-02-12 14:19:18.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2026-02-12 14:19:18.9|Info|IndexerProps|Starting migration of Main DB to 3
2026-02-12 14:19:18.9|Info|FluentMigrator.Runner.MigrationRunner|AlterTable Indexers
2026-02-12 14:19:18.9|Info|FluentMigrator.Runner.MigrationRunner|=> 1.51E-05s
2026-02-12 14:19:18.9|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn Indexers Redirect Boolean
2026-02-12 14:19:19.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers" ADD COLUMN "Redirect" INTEGER NOT NULL DEFAULT 0
2026-02-12 14:19:19.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0277331s
